site,product_id,label,title,url,img_url,file_path,width,height,phash_hex,created_at
asos,208911247,polka_dot,ASOS DESIGN chiffon cowl neck maxi slip dress in chocolate polka dot,asos-design/asos-design-chiffon-cowl-neck-maxi-slip-dress-in-chocolate-polka-dot/prd/208911247#colourWayId-208911253,https://images.asos-media.com/products/asos-design-chiffon-cowl-neck-maxi-slip-dress-in-chocolate-polka-dot/208911247-1-chocolatepolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208911247.jpg,1000,1276,e633c9c6cd669918,2025-10-22T14:12:32
asos,208908994,polka_dot,Emory Park polka dot cut-out detail satin midaxi dress in cocoa brown,emory-park/emory-park-polka-dot-cut-out-detail-satin-midaxi-dress-in-cocoa-brown/prd/208908994#colourWayId-208908995,https://images.asos-media.com/products/emory-park-polka-dot-cut-out-detail-satin-midaxi-dress-in-cocoa-brown/208908994-1-cocoabrown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208908994.jpg,1000,1276,b39cc3f1191b0c7c,2025-10-22T14:12:32
asos,208908395,polka_dot,ASOS DESIGN printed mesh ruffle corsage maxi dress in blurred spot,asos-design/asos-design-printed-mesh-ruffle-corsage-maxi-dress-in-blurred-spot/prd/208908395#colourWayId-208908411,https://images.asos-media.com/products/asos-design-printed-mesh-ruffle-corsage-maxi-dress-in-blurred-spot/208908395-1-spotprint,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208908395.jpg,1000,1276,9933664cec599396,2025-10-22T14:12:33
asos,208885165,polka_dot,Vero Moda soft cropped cardigan with polka dot in dark grey marl,vero-moda/vero-moda-soft-cropped-cardigan-with-polka-dot-in-dark-grey-marl/prd/208885165#colourWayId-208885188,https://images.asos-media.com/products/vero-moda-soft-cropped-cardigan-with-polka-dot-in-dark-grey-marl/208885165-1-darkgreymelange,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208885165.jpg,1000,1276,f09396d24b8dcb26,2025-10-22T14:12:34
asos,208885013,polka_dot,Vero Moda soft o-neck jumper with polka dot in dark grey marl,vero-moda/vero-moda-soft-o-neck-jumper-with-polka-dot-in-dark-grey-marl/prd/208885013#colourWayId-208885036,https://images.asos-media.com/products/vero-moda-soft-o-neck-jumper-with-polka-dot-in-dark-grey-marl/208885013-1-darkgreymelange,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208885013.jpg,1000,1276,b596c3c18c9e9e98,2025-10-22T14:12:34
asos,208882595,polka_dot,House of Sunny polka dot mesh button detail midi skirt in black,house-of-sunny/house-of-sunny-polka-dot-mesh-button-detail-midi-skirt-in-black/prd/208882595#colourWayId-208882604,https://images.asos-media.com/products/house-of-sunny-polka-dot-mesh-button-detail-midi-skirt-in-black/208882595-1-black,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208882595.jpg,1000,1276,f3998e3296cc89cc,2025-10-22T14:12:35
asos,208882561,polka_dot,House of Sunny double layer polka dot mesh long sleeve top in brown,house-of-sunny/house-of-sunny-double-layer-polka-dot-mesh-long-sleeve-top-in-brown/prd/208882561#colourWayId-208882570,https://images.asos-media.com/products/house-of-sunny-double-layer-polka-dot-mesh-long-sleeve-top-in-brown/208882561-1-brown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208882561.jpg,1000,1276,f03097c779cd7118,2025-10-22T14:12:36
asos,208832860,polka_dot,Vero Moda sleeveless tie back top co-ord in polka dot print,vero-moda/vero-moda-sleeveless-tie-back-top-co-ord-in-polka-dot-print/grp/209472849#colourWayId-208832864&productId-208832860,https://images.asos-media.com/products/vero-moda-sleeveless-tie-back-top-co-ord-in-polka-dot-print/208832860-1-birchaopdot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208832860.jpg,1000,1276,b8c93f710dc8c9cc,2025-10-22T14:12:36
asos,208814971,polka_dot,Reclaimed Vintage bandeau puffball mini dress in polka dot print coord,reclaimed-vintage/reclaimed-vintage-bandeau-puffball-mini-dress-in-polka-dot-print-coord/prd/208814971#colourWayId-208814972,https://images.asos-media.com/products/reclaimed-vintage-bandeau-puffball-mini-dress-in-polka-dot-print-coord/208814971-1-multi,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208814971.jpg,1000,1276,f49333cbcc98cd18,2025-10-22T14:12:37
asos,208764284,polka_dot,Topshop cape sleeve godet hem mini dress in red based spot,topshop/topshop-cape-sleeve-godet-hem-mini-dress-in-red-based-spot/prd/208764284#colourWayId-208764289,https://images.asos-media.com/products/topshop-cape-sleeve-godet-hem-mini-dress-in-red-based-spot/208764284-1-red,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208764284.jpg,1000,1276,be9f4fc66033884c,2025-10-22T14:12:37
asos,208710025,polka_dot,Labelrail x Rebecca Olivia chiffon polka dot maxi dress in green,labelrail/labelrail-x-rebecca-olivia-chiffon-polka-dot-maxi-dress-in-green/prd/208710025#colourWayId-208710026,https://images.asos-media.com/products/labelrail-x-rebecca-olivia-chiffon-polka-dot-maxi-dress-in-green/208710025-1-lightgreen,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208710025.jpg,1000,1276,dc0d330f3db25c32,2025-10-22T14:12:38
asos,208673673,polka_dot,Topshop tie front top in spot print,topshop/topshop-tie-front-top-in-spot-print/prd/208673673#colourWayId-208673674,https://images.asos-media.com/products/topshop-tie-front-top-in-spot-print/208673673-1-spotprint,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208673673.jpg,1000,1276,991e66b2c28d6c6d,2025-10-22T14:12:39
asos,208476946,polka_dot,ASOS DESIGN waterproof stainless steel necklace with dot dash chain and flat molten pendant in gold tone,asos-design/asos-design-waterproof-stainless-steel-necklace-with-dot-dash-chain-and-flat-molten-pendant-in-gold-tone/prd/208476946#colourWayId-208476954,https://images.asos-media.com/products/asos-design-waterproof-stainless-steel-necklace-with-dot-dash-chain-and-flat-molten-pendant-in-gold-tone/208476946-1-gold,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208476946.jpg,1000,1276,8240f4fcf23dcb26,2025-10-22T14:12:39
asos,208466722,polka_dot,Dorina Origins Shimmer dot mesh non padded bralette in black,dorina/dorina-origins-shimmer-dot-mesh-non-padded-bralette-in-black/prd/208466722#colourWayId-208466724,https://images.asos-media.com/products/dorina-origins-shimmer-dot-mesh-non-padded-bralette-in-black/208466722-1-black,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208466722.jpg,1000,1276,bc78c3c0cd0fe2c3,2025-10-22T14:12:40
asos,208245856,polka_dot,Topshop ruched polkadot maxi dress in brown,topshop/topshop-ruched-polkadot-maxi-dress-in-brown/prd/208245856#colourWayId-208245857,https://images.asos-media.com/products/topshop-ruched-polkadot-maxi-dress-in-brown/208245856-1-brown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208245856.jpg,1000,1276,b2cc4d8cc933ec33,2025-10-22T14:12:41
asos,208168569,polka_dot,Reclaimed Vintage midi tea dress with puff sleeve and cross back in brown polka dot,reclaimed-vintage/reclaimed-vintage-midi-tea-dress-with-puff-sleeve-and-cross-back-in-brown-polka-dot/prd/208168569#colourWayId-208168570,https://images.asos-media.com/products/reclaimed-vintage-midi-tea-dress-with-puff-sleeve-and-cross-back-in-brown-polka-dot/208168569-1-brown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208168569.jpg,1000,1276,f68eccb19824e74c,2025-10-22T14:12:42
asos,208143778,polka_dot,Pieces wrap midi skirt in crockery beige spot print,pieces/pieces-wrap-midi-skirt-in-crockery-beige-spot-print/prd/208143778#colourWayId-208143787,https://images.asos-media.com/products/pieces-wrap-midi-skirt-in-crockery-beige-spot-print/208143778-1-crockery,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208143778.jpg,1000,1276,a6d39d339b38438c,2025-10-22T14:12:42
asos,208114479,polka_dot,YAS foil spot plisse blouson sleeve maxi dress in green,yas/yas-foil-spot-plisse-blouson-sleeve-maxi-dress-in-green/prd/208114479#colourWayId-208114589,https://images.asos-media.com/products/yas-foil-spot-plisse-blouson-sleeve-maxi-dress-in-green/208114479-1-brightgreen,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208114479.jpg,1000,1276,f3a48e939898cdcc,2025-10-22T14:12:43
asos,208048342,polka_dot,Miss Selfridge Petite spun maxi skirt in red spot print,miss-selfridge-petite/miss-selfridge-petite-spun-maxi-skirt-in-red-spot-print/prd/208048342#colourWayId-208048351,https://images.asos-media.com/products/miss-selfridge-petite-spun-maxi-skirt-in-red-spot-print/208048342-1-redspotprint,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208048342.jpg,1000,1276,b339cc8bc6c6cc98,2025-10-22T14:12:44
asos,207937806,polka_dot,Paul Smith rainbow polka dot socks in navy,ps-paul-smith/paul-smith-rainbow-polka-dot-socks-in-navy/prd/207937806#colourWayId-207937807,https://images.asos-media.com/products/paul-smith-rainbow-polka-dot-socks-in-navy/207937806-1-navy,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207937806.jpg,1000,1276,e4c49a33c79ac399,2025-10-22T14:12:44
asos,207920295,polka_dot,Monki mix and match tie side bikini bottom in white and black polka dot,monki/monki-mix-and-match-tie-side-bikini-bottom-in-white-and-black-polka-dot/prd/207920295#colourWayId-207920296,https://images.asos-media.com/products/monki-mix-and-match-tie-side-bikini-bottom-in-white-and-black-polka-dot/207920295-1-whitepolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207920295.jpg,1000,1276,e4c92ea4a576526e,2025-10-22T14:12:45
asos,207915514,polka_dot,Abercrombie & Fitch cowl neck drape maxi dress in black dot,abercrombie-fitch/abercrombie-fitch-cowl-neck-drape-maxi-dress-in-black-dot/prd/207915514#colourWayId-207915519,https://images.asos-media.com/products/abercrombie-fitch-cowl-neck-drape-maxi-dress-in-black-dot/207915514-1-black,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207915514.jpg,1000,1276,e6b2996199cc8ccd,2025-10-22T14:12:46
asos,207893846,polka_dot,Miss Selfridge Petite puffball mini dress in black polka dot,miss-selfridge-petite/miss-selfridge-petite-puffball-mini-dress-in-black-polka-dot/prd/207893846#colourWayId-207893857,https://images.asos-media.com/products/miss-selfridge-petite-puffball-mini-dress-in-black-polka-dot/207893846-1-blackpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207893846.jpg,1000,1276,e193969cc668cacd,2025-10-22T14:12:47
asos,207758318,polka_dot,ASOS DESIGN cowl neck bias mini dress with contrast hem in polka dot print,asos-design/asos-design-cowl-neck-bias-mini-dress-with-contrast-hem-in-polka-dot-print/prd/207758318#colourWayId-207758319,https://images.asos-media.com/products/asos-design-cowl-neck-bias-mini-dress-with-contrast-hem-in-polka-dot-print/207758318-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207758318.jpg,1000,1276,b349cd60379b30ce,2025-10-22T14:12:47
asos,207459347,polka_dot,Topshop twist front midi dress in olive polka dot,topshop/topshop-twist-front-midi-dress-in-olive-polka-dot/prd/207459347#colourWayId-207459348,https://images.asos-media.com/products/topshop-twist-front-midi-dress-in-olive-polka-dot/207459347-1-green,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207459347.jpg,1000,1276,b309d826c676937c,2025-10-22T14:12:48
asos,206813385,polka_dot,Pieces glitter polka dot socks in black,pieces/pieces-glitter-polka-dot-socks-in-black/prd/206813385#colourWayId-206813388,https://images.asos-media.com/products/pieces-glitter-polka-dot-socks-in-black/206813385-1-black,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_206813385.jpg,1000,1276,f9e18638d23de116,2025-10-22T14:12:48
asos,206399897,polka_dot,Pieces wrap midi skirt in black spot print,pieces/pieces-wrap-midi-skirt-in-black-spot-print/prd/206399897#colourWayId-206399914,https://images.asos-media.com/products/pieces-wrap-midi-skirt-in-black-spot-print/206399897-1-blackspot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_206399897.jpg,1000,1276,f333d927cc8c8c8c,2025-10-22T14:12:49
asos,208633386,polka_dot,ASOS DESIGN Shay polka dot underwire balcony bra in chocolate & cream,asos-design/asos-design-shay-polka-dot-underwire-balcony-bra-in-chocolate-cream/grp/209555913#colourWayId-208633394&productId-208633386,https://images.asos-media.com/products/asos-design-shay-polka-dot-underwire-balcony-bra-in-chocolate-cream/208633386-1-choc,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208633386.jpg,1000,1276,b31e6ce162cd9236,2025-10-22T14:12:50
asos,208265583,polka_dot,Glamorous slingback pumps in mesh brown polkadot,glamorous/glamorous-slingback-pumps-in-mesh-brown-polkadot/prd/208265583#colourWayId-208265590,https://images.asos-media.com/products/glamorous-slingback-pumps-in-mesh-brown-polkadot/208265583-1-brownmeshpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208265583.jpg,1000,1276,b934966edbc70c18,2025-10-22T14:12:50
asos,209141011,polka_dot,Nobody's Child Petite Theta longline waistcoat co-ord in brown spot,nobodys-child-petite/nobodys-child-petite-theta-longline-waistcoat-co-ord-in-brown-spot/prd/209141011#colourWayId-209141014,https://images.asos-media.com/products/nobodys-child-petite-theta-longline-waistcoat-co-ord-in-brown-spot/209141011-1-brownspot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209141011.jpg,1000,1276,ba9cc8c4c12727f3,2025-10-22T14:12:51
asos,209450457,polka_dot,New Look polka dot tights in black,new-look/new-look-polka-dot-tights-in-black/prd/209450457#colourWayId-209450467,https://images.asos-media.com/products/new-look-polka-dot-tights-in-black/209450457-1-01black,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209450457.jpg,1000,1276,b1387c679279cc92,2025-10-22T14:12:52
asos,209444774,polka_dot,ASOS DESIGN satin scarf neck drape top in polka dot,asos-design/asos-design-satin-scarf-neck-drape-top-in-polka-dot/prd/209444774#colourWayId-209444781,https://images.asos-media.com/products/asos-design-satin-scarf-neck-drape-top-in-polka-dot/209444774-1-ecrupolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209444774.jpg,1000,1276,e3b4c6cb9c999c81,2025-10-22T14:12:52
asos,209281069,polka_dot,Nobody's Child Kennedy v-neck midi dress in green spot,nobodys-child/nobodys-child-kennedy-v-neck-midi-dress-in-green-spot/prd/209281069#colourWayId-209281072,https://images.asos-media.com/products/nobodys-child-kennedy-v-neck-midi-dress-in-green-spot/209281069-1-greenspot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209281069.jpg,1000,1276,e7e698b29949658c,2025-10-22T14:12:53
asos,209238079,polka_dot,ASOS DESIGN chiffon funnel neck volume sleeve blouse in polka dot,asos-design/asos-design-chiffon-funnel-neck-volume-sleeve-blouse-in-polka-dot/prd/209238079#colourWayId-209238081,https://images.asos-media.com/products/asos-design-chiffon-funnel-neck-volume-sleeve-blouse-in-polka-dot/209238079-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209238079.jpg,1000,1276,e59e68639a9cc51c,2025-10-22T14:12:54
asos,209145867,polka_dot,Vila ruffle cami top in black and white polka dot,vila/vila-ruffle-cami-top-in-black-and-white-polka-dot/prd/209145867#colourWayId-209145869,https://images.asos-media.com/products/vila-ruffle-cami-top-in-black-and-white-polka-dot/209145867-1-blackpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209145867.jpg,1000,1276,e19696639bd89998,2025-10-22T14:12:54
asos,209078362,polka_dot,ASOS DESIGN flocked polka dot tights in black,asos-design/asos-design-flocked-polka-dot-tights-in-black/prd/209078362#colourWayId-209078363,https://images.asos-media.com/products/asos-design-flocked-polka-dot-tights-in-black/209078362-1-black,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209078362.jpg,1000,1276,e6e6989a1ecb9819,2025-10-22T14:12:55
asos,209008086,polka_dot,ASOS DESIGN bandeau denim top in brown polka dot,asos-design/asos-design-bandeau-denim-top-in-brown-polka-dot/prd/209008086#colourWayId-209008087,https://images.asos-media.com/products/asos-design-bandeau-denim-top-in-brown-polka-dot/209008086-1-brown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209008086.jpg,1000,1276,b49397c24ccd8d96,2025-10-22T14:12:55
asos,208825361,polka_dot,Kaiia exclusive satin high square neck button through drop waist maxi dress in chocolate polka dot,kaiia/kaiia-exclusive-satin-high-square-neck-button-through-drop-waist-maxi-dress-in-chocolate-polka-dot/prd/208825361#colourWayId-208825362,https://images.asos-media.com/products/kaiia-exclusive-satin-high-square-neck-button-through-drop-waist-maxi-dress-in-chocolate-polka-dot/208825361-1-chocolatepolka,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208825361.jpg,1000,1276,e41a196d9b21ce73,2025-10-22T14:12:56
asos,208725011,polka_dot,ASOS DESIGN v neck tie front mini dress in spot in white spot,asos-design/asos-design-v-neck-tie-front-mini-dress-in-spot-in-white-spot/prd/208725011#colourWayId-208725036,https://images.asos-media.com/products/asos-design-v-neck-tie-front-mini-dress-in-spot-in-white-spot/208725011-1-whitespot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208725011.jpg,1000,1276,f1b133c6cdcc4c98,2025-10-22T14:12:57
asos,208392517,polka_dot,ASOS DESIGN shirred bust cotton linen mini dress in polkadot print,asos-design/asos-design-shirred-bust-cotton-linen-mini-dress-in-polkadot-print/prd/208392517#colourWayId-208392518,https://images.asos-media.com/products/asos-design-shirred-bust-cotton-linen-mini-dress-in-polkadot-print/208392517-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208392517.jpg,1000,1276,e4a699d989b33293,2025-10-22T14:12:57
asos,208093789,polka_dot,Free Society polka dot tie side bikini bottom in white,free-society/free-society-polka-dot-tie-side-bikini-bottom-in-white/prd/208093789#colourWayId-208093790,https://images.asos-media.com/products/free-society-polka-dot-tie-side-bikini-bottom-in-white/208093789-1-white,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208093789.jpg,1000,1276,e79b21b4b2dc160b,2025-10-22T14:12:58
asos,207817089,polka_dot,Miss Selfridge puffball mini dress in black polka dot,miss-selfridge/miss-selfridge-puffball-mini-dress-in-black-polka-dot/prd/207817089#colourWayId-207817090,https://images.asos-media.com/products/miss-selfridge-puffball-mini-dress-in-black-polka-dot/207817089-1-blackpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207817089.jpg,1000,1276,b4c1cb3bc12dccc9,2025-10-22T14:12:59
